season,model,n_games,brier,logloss,accuracy,roi
2004,glm,261,0.2878453150410095,0.7989152753250779,0.5019157088122606,-0.11445454545454549
2004,xgb,261,0.30751912027153006,0.8412951703747352,0.49808429118773945,-0.14379310344827592
2004,state,261,0.31552372756820496,0.8892111754673664,0.5134099616858238,-0.07704697986577184
2004,ens_mean_glm_xgb,261,0.2859935574368654,0.7834493612616865,0.5057471264367817,-0.11536842105263159
2004,ens_mean_glm_state,261,0.28479829855039357,0.7746037722452783,0.5134099616858238,-0.07886524822695039
2004,ens_mean_xgb_state,261,0.2867908826791631,0.7819629252665057,0.47126436781609193,-0.1723333333333334
2004,ens_mean_glm_xgb_state,261,0.2799380879761048,0.7614557693127812,0.4904214559386973,-0.13478632478632482
2004,ens_stack_glm_xgb,261,0.2859935574368654,0.7834493612616865,0.5057471264367817,-0.11536842105263159
2004,ens_stack_glm_state,261,0.28479829855039357,0.7746037722452783,0.5134099616858238,-0.07886524822695039
2004,ens_stack_xgb_state,261,0.2867908826791631,0.7819629252665057,0.47126436781609193,-0.1723333333333334
2004,ens_stack_glm_xgb_state,261,0.2799380879761048,0.7614557693127812,0.4904214559386973,-0.13478632478632482
2005,glm,257,0.25911682154349974,0.7135670538091181,0.5369649805447471,0.05049999999999999
2005,xgb,257,0.2771457181232121,0.7535743059060063,0.5175097276264592,-0.012808988764044951
2005,state,257,0.29078696939483223,0.8093427644656592,0.5175097276264592,-0.02651612903225806
2005,ens_mean_glm_xgb,257,0.2612832884161704,0.7173610735522692,0.5291828793774319,0.03685714285714283
2005,ens_mean_glm_state,257,0.2571039856974477,0.7078257323666868,0.5097276264591439,-0.03781954887218051
2005,ens_mean_xgb_state,257,0.26320263882847006,0.7208770280013052,0.5252918287937743,-0.004873949579831978
2005,ens_mean_glm_xgb_state,257,0.2554789047452009,0.703903015122921,0.5097276264591439,-0.036695652173913094
2005,ens_stack_glm_xgb,257,0.25082487202874815,0.6948044934838659,0.5058365758754864,0.0
2005,ens_stack_glm_state,257,0.25013711059802857,0.6934203453858601,0.5058365758754864,0.0
2005,ens_stack_xgb_state,257,0.2505272861044934,0.6942098405937646,0.5058365758754864,0.0
2005,ens_stack_glm_xgb_state,257,0.2504494761793644,0.6940528791936055,0.5058365758754864,0.0
2006,glm,259,0.2681860647683059,0.732338538210552,0.4864864864864865,-0.15111111111111114
2006,xgb,259,0.27984073748393623,0.7646535602085605,0.5019305019305019,-0.08563829787234047
2006,state,259,0.348320062569112,0.9864645999568505,0.47876447876447875,-0.10782894736842105
2006,ens_mean_glm_xgb,259,0.26827765748588234,0.7324795845036299,0.4942084942084942,-0.11487804878048782
2006,ens_mean_glm_state,259,0.28598795652824227,0.7728241593788796,0.47104247104247104,-0.1305223880597015
2006,ens_mean_xgb_state,259,0.29074878168355384,0.7878506500745381,0.4671814671814672,-0.14275590551181105
2006,ens_mean_glm_xgb_state,259,0.27596785755215103,0.7495651045137646,0.49034749034749037,-0.10990291262135929
2006,ens_stack_glm_xgb,259,0.2501531742336111,0.6934559555062387,0.5173745173745173,0.0
2006,ens_stack_glm_state,259,0.25212473758361803,0.6974232543171588,0.5173745173745173,0.0
2006,ens_stack_xgb_state,259,0.2522430378558581,0.6976620468298065,0.5173745173745173,0.0
2006,ens_stack_glm_xgb_state,259,0.25225597783185144,0.697692060356037,0.5173745173745173,0.0
2007,glm,262,0.2530421947299484,0.700222729067118,0.5305343511450382,0.11716981132075467
2007,xgb,262,0.285390870767638,0.7750533643321389,0.4847328244274809,-0.08535211267605637
2007,state,262,0.3082693495706179,0.8685493062274133,0.5190839694656488,-0.00826923076923081
2007,ens_mean_glm_xgb,262,0.2618529185745301,0.7181655453961455,0.5190839694656488,0.06959999999999994
2007,ens_mean_glm_state,262,0.26433704582952305,0.725759902731054,0.5267175572519084,0.013769230769230707
2007,ens_mean_xgb_state,262,0.2761902367848528,0.7533774046311005,0.49236641221374045,-0.05316239316239321
2007,ens_mean_glm_xgb_state,262,0.2625353766319356,0.7202728064656717,0.49236641221374045,-0.055730337078651694
2007,ens_stack_glm_xgb,262,0.2501312723202859,0.6934101971773737,0.4961832061068702,0.0
2007,ens_stack_glm_state,262,0.25030996899226543,0.6937679920348349,0.4961832061068702,0.0
2007,ens_stack_xgb_state,262,0.25044382867519066,0.6940353986936006,0.4961832061068702,0.0
2007,ens_stack_glm_xgb_state,262,0.25013028069865106,0.6934088086122435,0.4961832061068702,0.0
2008,glm,261,0.25703611091408796,0.7080973056591331,0.524904214559387,-0.1318181818181819
2008,xgb,261,0.27090310700408426,0.7389737354695737,0.4904214559386973,-0.220921052631579
2008,state,261,0.3207915925628636,0.9206873174571503,0.4942528735632184,-0.12407643312101914
2008,ens_mean_glm_xgb,261,0.2603996423308373,0.7148287190076122,0.5095785440613027,-0.18142857142857147
2008,ens_mean_glm_state,261,0.27080323493632474,0.737838017414966,0.5095785440613027,-0.10866666666666668
2008,ens_mean_xgb_state,261,0.2749042045165266,0.7461256922511206,0.4904214559386973,-0.14330882352941177
2008,ens_mean_glm_xgb_state,261,0.26396639073930206,0.7218834030272296,0.49808429118773945,-0.14732142857142863
2008,ens_stack_glm_xgb,261,0.24891266880043122,0.6909720210357996,0.5440613026819924,0.0
2008,ens_stack_glm_state,261,0.24925660724781312,0.6916602537066316,0.5440613026819924,0.0
2008,ens_stack_xgb_state,261,0.24886739030799662,0.6908813994643979,0.5440613026819924,0.0
2008,ens_stack_glm_xgb_state,261,0.24896504161770108,0.6910773041259655,0.5440613026819924,0.0
2009,glm,259,0.2476853979597144,0.6884169135973435,0.5405405405405406,0.018666666666666623
2009,xgb,259,0.2654673485183077,0.7273504219643425,0.5366795366795367,-0.028813559322033947
2009,state,259,0.33612532185396504,0.9745128955705079,0.5135135135135135,-0.07748299319727892
2009,ens_mean_glm_xgb,259,0.2533421443527287,0.6998814791932559,0.5328185328185329,-0.04500000000000001
2009,ens_mean_glm_state,259,0.2684291947750497,0.7327578954429201,0.528957528957529,-0.052074074074074134
2009,ens_mean_xgb_state,259,0.2750739632646504,0.7495835315414174,0.5135135135135135,-0.08320000000000005
2009,ens_mean_glm_xgb_state,259,0.25978923791530306,0.7136310651059389,0.5212355212355212,-0.07177570093457951
2009,ens_stack_glm_xgb,259,0.2484403575506847,0.690023706377739,0.5328185328185329,0.0
2009,ens_stack_glm_state,259,0.24885282677914436,0.6908512326942916,0.5328185328185329,0.0
2009,ens_stack_xgb_state,259,0.2489603796714416,0.691066777529507,0.5328185328185329,0.0
2009,ens_stack_glm_xgb_state,259,0.24843676014462132,0.6900164901325112,0.5328185328185329,0.0
2010,glm,262,0.25579179792029283,0.7050668330637061,0.4770992366412214,-0.23600000000000004
2010,xgb,262,0.25559217623183933,0.7056085871820269,0.5190839694656488,0.018666666666666585
2010,state,262,0.34948391851501914,0.9903819715846207,0.4541984732824427,-0.13657534246575345
2010,ens_mean_glm_xgb,262,0.25328588840885585,0.6999937696592221,0.5076335877862596,-0.04500000000000002
2010,ens_mean_glm_state,262,0.28264222021307916,0.7636004313095526,0.46564885496183206,-0.1277165354330709
2010,ens_mean_xgb_state,262,0.28214467941075655,0.7642938484282262,0.46564885496183206,-0.13181818181818183
2010,ens_mean_glm_xgb_state,262,0.26793591771817943,0.7308323616428903,0.4770992366412214,-0.12140000000000001
2010,ens_stack_glm_xgb,262,0.25079468082330003,0.6947399019311179,0.5076335877862596,0.0
2010,ens_stack_glm_state,262,0.2502837386037974,0.6937157917636817,0.5076335877862596,0.0
2010,ens_stack_xgb_state,262,0.25075521971013015,0.6946613332767485,0.5076335877862596,0.0
2010,ens_stack_glm_xgb_state,262,0.2509766084323997,0.6951049188898201,0.5076335877862596,0.0
2011,glm,256,0.25456279992320413,0.7024158884267869,0.4921875,-0.10117647058823533
2011,xgb,256,0.26457194015578794,0.724289017519345,0.46875,-0.14552631578947373
2011,state,256,0.32835744413209245,0.9618601009835126,0.515625,-0.018472222222222296
2011,ens_mean_glm_xgb,256,0.25702688485593506,0.7074875822566172,0.50390625,-0.02698113207547176
2011,ens_mean_glm_state,256,0.2683750024424468,0.733066790640823,0.51171875,-0.02208000000000004
2011,ens_mean_xgb_state,256,0.27389906634985894,0.7474882141951177,0.52734375,0.007637795275590486
2011,ens_mean_glm_xgb_state,256,0.2610790700424309,0.7165438006019216,0.53125,0.027075471698113182
2011,ens_stack_glm_xgb,256,0.25030409820588473,0.6937550312845493,0.5,0.0
2011,ens_stack_glm_state,256,0.25048030150711453,0.6941089197792238,0.5,0.0
2011,ens_stack_xgb_state,256,0.25032631075488876,0.6938008028325966,0.5,0.0
2011,ens_stack_glm_xgb_state,256,0.2503587185618348,0.6938645899209342,0.5,0.0
2012,glm,262,0.24928593592468246,0.6916506255836,0.5190839694656488,-0.14379310344827592
2012,xgb,262,0.25905528142739254,0.7124546703104233,0.5076335877862596,-0.13453125000000005
2012,state,262,0.330811003824755,0.9362907970454972,0.4847328244274809,-0.12140000000000005
2012,ens_mean_glm_xgb,262,0.2520119732394786,0.6972888927239275,0.5343511450381679,-0.021707317073170744
2012,ens_mean_glm_state,262,0.2716741938868769,0.7393542695545708,0.5152671755725191,-0.0743846153846154
2012,ens_mean_xgb_state,262,0.2766489284901802,0.7519890979053899,0.5114503816793893,-0.08201550387596904
2012,ens_mean_glm_xgb_state,262,0.2624653512543681,0.7192100369497039,0.46946564885496184,-0.18390909090909094
2012,ens_stack_glm_xgb,262,0.24896118539310952,0.6910675119737169,0.5305343511450382,0.0
2012,ens_stack_glm_state,262,0.24886099980146015,0.6908671673074548,0.5305343511450382,0.0
2012,ens_stack_xgb_state,262,0.2491078340147114,0.691362103397413,0.5305343511450382,0.0
2012,ens_stack_glm_xgb_state,262,0.2487980275174956,0.6907403852901494,0.5305343511450382,0.0
2013,glm,260,0.24964220853973335,0.6924917666133712,0.48846153846153845,0.12352941176470586
2013,xgb,260,0.2579042512496669,0.7098750398102762,0.5076923076923077,0.19374999999999998
2013,state,260,0.29865216281405726,0.869817860312909,0.5307692307692308,0.04784722222222223
2013,ens_mean_glm_xgb,260,0.25163562966972985,0.6964512016308506,0.5,0.2414999999999999
2013,ens_mean_glm_state,260,0.25619106756104437,0.7071830953220922,0.5269230769230769,0.05593495934959346
2013,ens_mean_xgb_state,260,0.25802586689286755,0.7115886300857597,0.5269230769230769,0.0629565217391304
2013,ens_mean_glm_xgb_state,260,0.2508012926545678,0.6949171869703107,0.5269230769230769,0.08568421052631572
2013,ens_stack_glm_xgb,260,0.2509829256434601,0.6951149249978233,0.47692307692307695,0.0
2013,ens_stack_glm_state,260,0.25139701298257483,0.6959436776942435,0.47692307692307695,0.0
2013,ens_stack_xgb_state,260,0.25167159649596516,0.6964928202240712,0.47692307692307695,0.0
2013,ens_stack_glm_xgb_state,260,0.2514000519518372,0.6959499143998598,0.47692307692307695,0.0
2014,glm,261,0.2519854054865311,0.6972466359064867,0.5172413793103449,-0.019189189189189212
2014,xgb,261,0.2556645345413497,0.7057286555687542,0.5517241379310345,0.08763888888888882
2014,state,261,0.3117879717626965,0.9052781588780343,0.5287356321839081,-0.019533333333333378
2014,ens_mean_glm_xgb,261,0.25168656388160704,0.6968165391500581,0.5210727969348659,-0.008269230769230832
2014,ens_mean_glm_state,261,0.26387689896751004,0.723540154517687,0.5440613026819924,0.013769230769230707
2014,ens_mean_xgb_state,261,0.26450828174281754,0.7251795956062391,0.5095785440613027,-0.05240310077519384
2014,ens_mean_glm_xgb_state,261,0.25564989628635126,0.7050667388910274,0.4942528735632184,-0.08880733944954135
2014,ens_stack_glm_xgb,261,0.25007862291911315,0.6933055029373131,0.5134099616858238,0.0
2014,ens_stack_glm_state,261,0.24991610765102465,0.6929795785225557,0.5134099616858238,0.0
2014,ens_stack_xgb_state,261,0.25008583658841954,0.6933193704205818,0.5134099616858238,0.0
2014,ens_stack_glm_xgb_state,261,0.25019809733750975,0.6935448992962555,0.5134099616858238,0.0
2015,glm,257,0.25388257131256986,0.7011060381375318,0.5330739299610895,-0.045000000000000026
2015,xgb,257,0.2638693414263355,0.7220818885029215,0.5097276264591439,-0.14732142857142863
2015,state,257,0.32373093814757775,0.899708550654228,0.48249027237354086,-0.13304964539007097
2015,ens_mean_glm_xgb,257,0.2571376797777144,0.7076951908083913,0.5175097276264592,-0.15111111111111114
2015,ens_mean_glm_state,257,0.2699357392480202,0.735329495442917,0.490272373540856,-0.1277165354330709
2015,ens_mean_xgb_state,257,0.27481219074496555,0.7475903504931019,0.48249027237354086,-0.14593495934959352
2015,ens_mean_glm_xgb_state,257,0.26289550979959087,0.7199978757649935,0.5175097276264592,-0.07972727272727276
2015,ens_stack_glm_xgb,257,0.24911514915639715,0.6913774781445711,0.5330739299610895,0.0
2015,ens_stack_glm_state,257,0.24943114667754332,0.6920096774002021,0.5330739299610895,0.0
2015,ens_stack_xgb_state,257,0.2491437633235403,0.6914341896807386,0.5330739299610895,0.0
2015,ens_stack_glm_xgb_state,257,0.24912444833876168,0.6913960208597594,0.5330739299610895,0.0
2016,glm,262,0.2458968499634566,0.684379188042582,0.5419847328244275,0.29387096774193544
2016,xgb,262,0.254953796637786,0.7049592473597941,0.5152671755725191,0.034583333333333265
2016,state,262,0.2894498741745737,0.8195062546868964,0.5572519083969466,0.049867549668874085
2016,ens_mean_glm_xgb,262,0.24816980575078593,0.6894839726744415,0.5229007633587787,0.14599999999999996
2016,ens_mean_glm_state,262,0.25113247442887826,0.6961238644695384,0.5381679389312977,0.029609374999999938
2016,ens_mean_xgb_state,262,0.2534079105401234,0.7017740055684364,0.5458015267175572,0.05732142857142852
2016,ens_mean_glm_xgb_state,262,0.2467266935670371,0.6866450582649194,0.5534351145038168,0.09723404255319142
2016,ens_stack_glm_xgb,262,0.2497027495720972,0.6925520893245335,0.5,0.0
2016,ens_stack_glm_state,262,0.24977354611696087,0.6926937477027914,0.5,0.0
2016,ens_stack_xgb_state,262,0.25044542075497633,0.6940387844672543,0.5,0.0
2016,ens_stack_glm_xgb_state,262,0.24977390515115577,0.6926945055817259,0.5,0.0
2017,glm,259,0.2530300340706412,0.6983347161556958,0.5019305019305019,0.034583333333333265
2017,xgb,259,0.25852848827975916,0.7132240781937869,0.5366795366795367,0.1459999999999999
2017,state,259,0.31300795240320994,0.8955420525261317,0.49034749034749037,-0.03883870967741942
2017,ens_mean_glm_xgb,259,0.25351442456189166,0.7004901433295748,0.5173745173745173,0.09142857142857139
2017,ens_mean_glm_state,259,0.2675406620819687,0.7322107992782542,0.5096525096525096,0.00047619047619043786
2017,ens_mean_xgb_state,259,0.2711061481623091,0.7450103254628034,0.4980694980694981,-0.02279069767441864
2017,ens_mean_glm_xgb_state,259,0.2604531627190075,0.7163748587925662,0.47876447876447875,-0.06268518518518522
2017,ens_stack_glm_xgb,259,0.25028901103364093,0.6937202284760556,0.4864864864864865,0.0
2017,ens_stack_glm_state,259,0.2500686689781919,0.6932809320356423,0.4864864864864865,0.0
2017,ens_stack_xgb_state,259,0.25073511483473326,0.6946182369812902,0.4864864864864865,0.0
2017,ens_stack_glm_xgb_state,259,0.25029221243673827,0.6937268773841573,0.4864864864864865,0.0
2018,glm,258,0.25515398930068306,0.7036634399479142,0.5038759689922481,-0.22406250000000005
2018,xgb,258,0.25857906055574764,0.7123227932444931,0.5155038759689923,-0.09355932203389836
2018,state,258,0.3171562581477227,0.8761445235276017,0.46511627906976744,-0.14686666666666673
2018,ens_mean_glm_xgb,258,0.25537000478205846,0.7042712626031454,0.4883720930232558,-0.28375000000000006
2018,ens_mean_glm_state,258,0.2703686830300871,0.7360836535448622,0.4496124031007752,-0.19658730158730162
2018,ens_mean_xgb_state,258,0.27228212715412237,0.7415700439279242,0.4689922480620155,-0.15779527559055123
2018,ens_mean_glm_xgb_state,258,0.262354883540102,0.7188399171072031,0.47674418604651164,-0.16792079207920793
2018,ens_stack_glm_xgb,258,0.24979743013280237,0.692742964662955,0.5271317829457365,0.0
2018,ens_stack_glm_state,258,0.24986642039860565,0.6928807363763528,0.5271317829457365,0.0
2018,ens_stack_xgb_state,258,0.249509444505245,0.6921658455911003,0.5271317829457365,0.0
2018,ens_stack_glm_xgb_state,258,0.2498495315415379,0.6928472165441891,0.5271317829457365,0.0
2019,glm,257,0.2507938658177215,0.6947677816934547,0.5369649805447471,-0.24964285714285714
2019,xgb,257,0.25335531170915543,0.7006296464525548,0.5447470817120622,-0.1405
2019,state,257,0.32928565547386107,0.937269348398661,0.47470817120622566,-0.1850666666666667
2019,ens_mean_glm_xgb,257,0.25050967839868005,0.6942728015513353,0.556420233463035,-0.08320000000000008
2019,ens_mean_glm_state,257,0.2726094520346717,0.7409699282518957,0.4980544747081712,-0.1607575757575758
2019,ens_mean_xgb_state,257,0.27348818989580187,0.7430236435125089,0.4669260700389105,-0.2298387096774194
2019,ens_mean_glm_xgb_state,257,0.2614438275906529,0.7165290056179144,0.4708171206225681,-0.25825242718446606
2019,ens_stack_glm_xgb,257,0.2486117830089123,0.6903691254215474,0.5603112840466926,0.0
2019,ens_stack_glm_state,257,0.24855663283827475,0.6902592242871329,0.5603112840466926,0.0
2019,ens_stack_xgb_state,257,0.24857226903330923,0.6902909768282246,0.5603112840466926,0.0
2019,ens_stack_glm_xgb_state,257,0.24864023157371024,0.6904259626705997,0.5603112840466926,0.0
2020,glm,269,0.25540038725532055,0.7067253041810657,0.5092936802973977,0.00047619047619046605
2020,xgb,269,0.26363332061936623,0.7214394227224077,0.4944237918215613,-0.11487804878048782
2020,state,269,0.3394560746047693,0.9792107084000222,0.483271375464684,-0.08371621621621622
2020,ens_mean_glm_xgb,269,0.25755635312482433,0.7094044035913947,0.48698884758364314,-0.2723809523809524
2020,ens_mean_glm_state,269,0.2786528810602384,0.7548318494378654,0.483271375464684,-0.08976562500000002
2020,ens_mean_xgb_state,269,0.28286443810594875,0.7647448511691869,0.46096654275092935,-0.13741935483870973
2020,ens_mean_glm_xgb_state,269,0.268644989631621,0.7319331643734389,0.45724907063197023,-0.1729896907216495
2020,ens_stack_glm_xgb,269,0.2502388548753407,0.69362568504681,0.5055762081784386,0.0
2020,ens_stack_glm_state,269,0.2505044069628822,0.6941574883903583,0.5055762081784386,0.0
2020,ens_stack_xgb_state,269,0.25021811622024825,0.6935838895220358,0.5055762081784386,0.0
2020,ens_stack_glm_xgb_state,269,0.2503699038559004,0.6938883008082268,0.5055762081784386,0.0
2021,glm,281,0.2502231804227651,0.6936516817364144,0.498220640569395,-0.22185185185185186
2021,xgb,281,0.25289602714283804,0.6998688938497829,0.5587188612099644,0.20413043478260864
2021,state,281,0.31715414717028073,0.9082094546648102,0.5444839857651246,0.005263157894736824
2021,ens_mean_glm_xgb,281,0.24965735839662198,0.6926134197106057,0.5480427046263345,0.2733333333333333
2021,ens_mean_glm_state,281,0.2631549250031505,0.7214057057086476,0.5373665480427047,-0.002867647058823534
2021,ens_mean_xgb_state,281,0.26360227028764555,0.7230979693954206,0.5444839857651246,0.014687499999999964
2021,ens_mean_glm_xgb_state,281,0.2539316511126432,0.701243441018383,0.5231316725978647,-0.02763636363636369
2021,ens_stack_glm_xgb,281,0.24982818640269394,0.6928038291698425,0.5160142348754448,0.0
2021,ens_stack_glm_state,281,0.2496687482762348,0.6924843235101226,0.5160142348754448,0.0
2021,ens_stack_xgb_state,281,0.2498389840792214,0.6928253189582304,0.5160142348754448,0.0
2021,ens_stack_glm_xgb_state,281,0.24985902551435188,0.6928656678765512,0.5160142348754448,0.0
2022,glm,274,0.2536689473907286,0.7005312858837991,0.5036496350364964,-0.07580645161290327
2022,xgb,274,0.25463845442460487,0.7029498870961374,0.5218978102189781,0.045952380952380946
2022,state,274,0.3394632072336167,0.9606568149875132,0.4562043795620438,-0.1307051282051282
2022,ens_mean_glm_xgb,274,0.2529113173907629,0.699053985675905,0.5255474452554745,0.1823809523809523
2022,ens_mean_glm_state,274,0.2798301075976692,0.756775644433103,0.4708029197080292,-0.11846153846153851
2022,ens_mean_xgb_state,274,0.27929603999639596,0.7565172663656569,0.4744525547445255,-0.11603305785123973
2022,ens_mean_glm_xgb_state,274,0.2667088056544847,0.7277368748111148,0.45985401459854014,-0.1655339805825243
2022,ens_stack_glm_xgb,274,0.25029228464921505,0.6937318127439003,0.5072992700729927,0.0
2022,ens_stack_glm_state,274,0.2501888859651515,0.6935253681703512,0.5072992700729927,0.0
2022,ens_stack_xgb_state,274,0.25010237288497006,0.6933522001070181,0.5072992700729927,0.0
2022,ens_stack_glm_xgb_state,274,0.2503424660468065,0.6938323001028144,0.5072992700729927,0.0
2023,glm,271,0.2538846927626427,0.7009698671621105,0.4907749077490775,-0.19578947368421057
2023,xgb,271,0.25374799515892854,0.7009968428734925,0.5055350553505535,-0.023777777777777783
2023,state,271,0.31024098607575035,0.8684172105051522,0.5018450184501845,-0.04500000000000002
2023,ens_mean_glm_xgb,271,0.25276628775645094,0.6988027241919406,0.4907749077490775,-0.16956521739130437
2023,ens_mean_glm_state,271,0.2653381444682798,0.7255233155594336,0.4944649446494465,-0.05946969696969703
2023,ens_mean_xgb_state,271,0.2653291069861235,0.726828423672444,0.5092250922509225,-0.03053030303030309
2023,ens_mean_glm_xgb_state,271,0.25731783142734393,0.7083460389062568,0.5166051660516605,-0.008962264150943424
2023,ens_stack_glm_xgb,271,0.2504712326923983,0.6940901674870176,0.5018450184501845,0.0
2023,ens_stack_glm_state,271,0.25040857579717646,0.6939650281324748,0.5018450184501845,0.0
2023,ens_stack_xgb_state,271,0.25018870656288955,0.6935248278697373,0.5018450184501845,0.0
2023,ens_stack_glm_xgb_state,271,0.2504822410305223,0.6941123067517901,0.5018450184501845,0.0
2024,glm,281,0.25456132642182616,0.7023196657727815,0.4804270462633452,-0.04500000000000004
2024,xgb,281,0.2601807975543334,0.7141208952612583,0.498220640569395,0.05244897959183667
2024,state,281,0.29672080768742837,0.8277587425930841,0.5088967971530249,0.0033544303797467525
2024,ens_mean_glm_xgb,281,0.2562927513198901,0.7058735457506282,0.4626334519572954,-0.3258823529411765
2024,ens_mean_glm_state,281,0.2601396915454151,0.7148531250616535,0.5160142348754448,0.027348484848484844
2024,ens_mean_xgb_state,281,0.262790690069947,0.7205919305226542,0.505338078291815,0.007637795275590486
2024,ens_mean_glm_xgb_state,281,0.2561588444530467,0.7058186334954274,0.4875444839857651,-0.02824561403508777
2024,ens_stack_glm_xgb,281,0.25097978264659804,0.6951078148714583,0.4804270462633452,0.0
2024,ens_stack_glm_state,281,0.2511232151488775,0.6953948580921104,0.4804270462633452,0.0
2024,ens_stack_xgb_state,281,0.25083377044321764,0.6948153513345151,0.4804270462633452,0.0
2024,ens_stack_glm_xgb_state,281,0.25105882357216636,0.6952660808774069,0.4804270462633452,0.0
